VA_01,"Wide is to (A: Big, B: Narrow, C: Road) as Fast is to (X: Quick, Y: Run, Z: Slow)",BZ,BX,AX,BY,CY,A
VA_167,"Ruler is to (A: Tail, B: Length, C: Ounces) as Clock is to (X: Hands, Y: Face, Z: Time)",BZ,BX,AX,CY,CX,A
VA_168,"Wine is to (A: Grapes, B: Red, C: Drink) as Pearl is to (X: Sea, Y: Gem, Z: Oyster)",CY,BY,BX,AY,AZ,E
VA_169,"Chef is to (A: Food, B: Cook, C: Kitchen) as Doctor is to (X: Hospital, Y: Nurse, Z: Sick)",AY,BY,CY,BZ,CX,E
VA_170,"Happy is to (A: Angry, B: Joyful, C: Sad) as Start is to (X: Stop, Y: Begin, Z: End)",BX,BY,CZ,AZ,AY,B
VA_171,"Lion is to (A: Cat, B: Cub, C: Lioness) as Nephew is to (X: Daughter, Y: Son, Z: Niece)",AZ,CX,AX,BY,CZ,E
VA_172,"Wolf is to (A: Gang, B: Pack, C: Team) as Bee is to (X: Hive, Y: Buzz, Z: Swarm)",CX,CY,CZ,BZ,BY,D
VA_173,"Wide is to (A: Narrow, B: Fat, C: Thin) as Wet is to (X: Water, Y: Rain, Z: Dry)",BZ,AZ,CZ,BX,AX,B
VA_174,"Russia is to (A: Cold, B: Snow, C: Moscow) as Norway is to (X: Fjord, Y: Ship, Z: Oslo)",AY,AZ,BZ,CX,CZ,E
VA_175,"Difficult is to (A: Easy, B: Hard, C: Simple) as Happy is to (X: Joyful, Y: Sad, Z: Angry)",AX,BX,CZ,BZ,CX,B
VA_176,"Spade is to (A: Hole, B: Soil, C: Dig) as Snake is to (X: Slither, Y: Bite, Z: Hiss)",CX,CY,BY,AY,BZ,A
VA_177,"Drake is to (A: Pond, B: Swim, C: Duck) as Bull is to (X: Cow, Y: Calf, Z: Milk)",BZ,CY,CX,CZ,AX,C
VA_178,"Butterfly is to (A: Fly, B: Caterpillar, C: Insect) as Deer is to (X: Forest, Y: Fawn, Z: Antler)",BY,CY,CZ,BX,AZ,A
VA_179,"Sleeve is to (A: Coat, B: Arm, C: Wear) as Room is to (X: Door, Y: Wall, Z: House)",AZ,AY,BX,CY,BZ,A
VA_180,"Captain is to (A: Boat, B: Ship, C: Sea) as Judge is to (X: Court, Y: Law, Z: Jail)",AY,CY,CX,AX,BX,E
VA_181,"Pen is to (A: Write, B: Paper, C: Ink) as Plane is to (X: Wing, Y: Air, Z: Fly)",AY,CY,AX,CZ,AZ,E
VA_182,"Empty is to (A: Full, B: Void, C: Hollow) as Hard is to (X: Soft, Y: Stone, Z: Rock)",BY,AX,CX,BZ,BX,B
VA_183,"Husband is to (A: Man, B: Lady, C: Wife) as Fox is to (X: Tail, Y: Vixen, Z: Den)",CX,AZ,BY,BZ,CY,E
VA_184,"Plumber is to (A: Pipe, B: Water, C: Wrench) as Surgeon is to (X: Nurse, Y: Scalpel, Z: Doctor)",CX,CZ,AX,CY,BX,D
VA_185,"Glass is to (A: Window, B: See, C: Sand) as Cheese is to (X: Milk, Y: Mouse, Z: Yellow)",AX,BZ,CX,CY,AZ,C
VA_186,"Brazil is to (A: Rain, B: Brasilia, C: Football) as Germany is to (X: Berlin, Y: Cars, Z: Beer)",CZ,BZ,CX,BY,BX,E
VA_187,"Difficult is to (A: Easy, B: Hard, C: Simple) as Correct is to (X: False, Y: Wrong, Z: Right)",BY,CX,CZ,AY,BZ,E
VA_188,"Fast is to (A: Quick, B: Slow, C: Late) as Brave is to (X: Weak, Y: Courageous, Z: Fear)",CZ,CY,AY,BX,CX,C
VA_189,"Altimeter is to (A: Plane, B: Fly, C: Height) as Chronometer is to (X: Ship, Y: Watch, Z: Time)",AX,AY,CY,AZ,CZ,E
VA_190,"Fish is to (A: Fin, B: Swim, C: Water) as Pig is to (X: Oink, Y: Mud, Z: Sty)",CZ,BZ,AX,CX,BY,A
VA_191,"Astronomer is to (A: Space, B: Star, C: Telescope) as Lumberjack is to (X: Tree, Y: Axe, Z: Forest)",BX,CZ,CY,AX,BZ,C
VA_192,"Honey is to (A: Bee, B: Hive, C: Sweet) as Milk is to (X: White, Y: Cow, Z: Drink)",CY,CX,AY,AZ,BX,C
VA_193,"Leather is to (A: Shoe, B: Cow, C: Skin) as Silk is to (X: Worm, Y: Soft, Z: Silkworm)",BZ,CX,CY,CZ,AY,A
VA_194,"Goat is to (A: Climb, B: Kid, C: Mountain) as Goose is to (X: White, Y: Gosling, Z: Honk)",BY,CY,AY,CZ,BZ,A
VA_195,"Duck is to (A: Swim, B: Duckling, C: Quack) as Elephant is to (X: Trunk, Y: Calf, Z: Grey)",AZ,CZ,BY,CY,AY,C
VA_196,"Wool is to (A: Sheep, B: Coat, C: Jumper) as Leather is to (X: Cow, Y: Skin, Z: Shoe)",BZ,AZ,CY,CX,AX,E
VA_197,"Fast is to (A: Late, B: Slow, C: Quick) as Big is to (X: Tiny, Y: Large, Z: Small)",AZ,BY,CX,AX,CY,E
VA_198,"Happy is to (A: Sad, B: Angry, C: Joyful) as Small is to (X: Huge, Y: Tiny, Z: Big)",CX,AZ,CY,AX,BX,C
VA_199,"Monkey is to (A: Jump, B: Tree, C: Troop) as Wolf is to (X: Gang, Y: Pack, Z: Team)",CY,AY,BZ,BY,BX,A
VA_200,"Greece is to (A: Athens, B: Gods, C: Ancient) as Turkey is to (X: East, Y: Kebab, Z: Ankara)",AX,BY,AZ,AY,CY,C
VA_201,"Bird is to (A: Egg, B: Fly, C: Nest) as Spider is to (X: Legs, Y: Fly, Z: Web)",AY,CX,AZ,CZ,BY,D
VA_202,"Odometer is to (A: Speed, B: Car, C: Distance) as Ruler is to (X: Length, Y: Tail, Z: Ounces)",BX,AX,CX,CY,AZ,C
VA_203,"Loud is to (A: Calm, B: Noisy, C: Quiet) as Sad is to (X: Glad, Y: Unhappy, Z: Smile)",AY,AZ,AX,BX,BY,E
VA_204,"Bread is to (A: Eat, B: Toast, C: Wheat) as Milk is to (X: Drink, Y: Cow, Z: White)",AX,CY,BZ,AZ,CZ,B
VA_205,"Bear is to (A: Sleep, B: Winter, C: Den) as Horse is to (X: Ride, Y: Hay, Z: Stable)",BZ,BY,BX,CZ,AZ,D
VA_206,"Hard is to (A: Rock, B: Soft, C: Stone) as Top is to (X: Edge, Y: Bottom, Z: Side)",CZ,CY,CX,BX,BY,E
VA_207,"String is to (A: Guitar, B: Band, C: Play) as Finger is to (X: Ring, Y: Thumb, Z: Hand)",CZ,AZ,BX,BZ,CX,B
VA_208,"Pig is to (A: Sty, B: Oink, C: Mud) as Bee is to (X: Honey, Y: Buzz, Z: Hive)",AX,AZ,BY,CY,CX,B
VA_209,"Actor is to (A: Film, B: Stage, C: Theatre) as Farmer is to (X: Crop, Y: Farm, Z: Field)",BX,CY,CZ,BZ,AX,B
VA_210,"Portugal is to (A: Lisbon, B: Port, C: Sea) as France is to (X: Wine, Y: Europe, Z: Paris)",CX,BY,BX,AZ,BZ,D
VA_211,"Sweden is to (A: Ice, B: North, C: Stockholm) as Brazil is to (X: Football, Y: Brasilia, Z: Rain)",AY,CY,BZ,CX,AZ,B
VA_212,"In is to (A: On, B: Off, C: Out) as Deep is to (X: Shallow, Y: Sea, Z: Water)",AZ,CX,BZ,AY,BX,B
VA_213,"Doctor is to (A: Nurse, B: Sick, C: Hospital) as Farmer is to (X: Field, Y: Farm, Z: Crop)",CZ,BZ,CX,AZ,CY,E
VA_214,"Beaver is to (A: Dam, B: Lodge, C: River) as Spider is to (X: Legs, Y: Fly, Z: Web)",AY,BZ,AZ,BY,AX,B
VA_215,"Wasp is to (A: Nest, B: Sting, C: Yellow) as Bird is to (X: Fly, Y: Nest, Z: Egg)",CZ,BY,CX,BX,AY,E
VA_216,"Trundle Wheel is to (A: Roll, B: Distance, C: Long) as Altimeter is to (X: Height, Y: Plane, Z: Fly)",BY,CZ,BX,BZ,AZ,C
VA_217,"China is to (A: Rice, B: Wall, C: Beijing) as UK is to (X: London, Y: Queen, Z: Tea)",CZ,AZ,BY,BX,CX,E
VA_218,"Easy is to (A: Hard, B: Tough, C: Simple) as Happy is to (X: Sad, Y: Joyful, Z: Angry)",AX,CY,AZ,AY,BX,B
VA_219,"Boy is to (A: Girl, B: Man, C: Woman) as Heavy is to (X: Light, Y: Small, Z: Big)",BY,BX,AX,AY,BZ,C
VA_220,"Branch is to (A: Tree, B: Root, C: Wood) as Room is to (X: Wall, Y: Door, Z: House)",BX,CX,CY,AZ,BY,D
VA_221,"Chronometer is to (A: Time, B: Ship, C: Watch) as Compass is to (X: Direction, Y: Needle, Z: North)",AX,AY,BX,BZ,BY,A
VA_222,"Seismograph is to (A: Shake, B: Ground, C: Earthquake) as Sundial is to (X: Shadow, Y: Time, Z: Sun)",BX,AZ,CY,AY,BY,C
VA_223,"Dentist is to (A: Drill, B: Mouth, C: Teeth) as Lumberjack is to (X: Forest, Y: Tree, Z: Axe)",BX,AY,CY,BZ,AZ,E
VA_224,"Hard is to (A: Soft, B: Rock, C: Stone) as Up is to (X: Right, Y: Down, Z: Left)",BX,AZ,BY,AY,AX,D
VA_225,"Farmer is to (A: Farm, B: Field, C: Crop) as Chef is to (X: Food, Y: Kitchen, Z: Cook)",BY,CX,AX,AY,BX,D
VA_226,"Wrong is to (A: True, B: Right, C: Incorrect) as Help is to (X: Stop, Y: Assist, Z: Hinder)",CY,AZ,CZ,BX,AY,A
VA_227,"Butcher is to (A: Meat, B: Shop, C: Cleaver) as Astronomer is to (X: Star, Y: Space, Z: Telescope)",AX,AY,BY,CZ,BZ,D
VA_228,"Fox is to (A: Tail, B: Den, C: Vixen) as Grandfather is to (X: Age, Y: Grandmother, Z: Old)",AX,AY,CY,CZ,AZ,C
VA_229,"Horse is to (A: Stable, B: Ride, C: Hay) as Fish is to (X: Water, Y: Fin, Z: Swim)",CX,AY,BY,AX,CZ,D
VA_230,"Owl is to (A: Hoot, B: Night, C: Owlet) as Elephant is to (X: Trunk, Y: Grey, Z: Calf)",BX,CY,CZ,CX,BZ,C
VA_231,"Wet is to (A: Water, B: Rain, C: Dry) as Early is to (X: Late, Y: Time, Z: Clock)",BX,AZ,CX,BZ,BY,C
VA_232,"Duck is to (A: Duckling, B: Quack, C: Swim) as Goose is to (X: White, Y: Honk, Z: Gosling)",BX,BZ,CY,AZ,BY,D
VA_233,"Rabbit is to (A: Carrot, B: Bunny, C: Hop) as Horse is to (X: Ride, Y: Foal, Z: Stable)",AY,CY,CX,AZ,BY,E
VA_234,"Rain Gauge is to (A: Wet, B: Water, C: Rainfall) as Protractor is to (X: Degrees, Y: Turn, Z: Angle)",CY,AY,AX,CZ,CX,D
VA_235,"UK is to (A: Queen, B: Tea, C: London) as Canada is to (X: Leaf, Y: Ottawa, Z: Maple)",BZ,CY,CX,CZ,BX,B
VA_236,"Compass is to (A: North, B: Needle, C: Direction) as Chronometer is to (X: Ship, Y: Time, Z: Watch)",BZ,CZ,AZ,AY,CY,E
VA_237,"Top is to (A: Down, B: Up, C: Bottom) as Happy is to (X: Laugh, Y: Sad, Z: Smile)",BY,CY,AX,AY,BZ,B
VA_238,"Egypt is to (A: Cairo, B: Pyramid, C: Nile) as Japan is to (X: Tokyo, Y: Sushi, Z: Tech)",CY,AX,BY,AZ,BX,B
VA_239,"Bear is to (A: Winter, B: Den, C: Sleep) as Spider is to (X: Fly, Y: Web, Z: Legs)",BY,CZ,AY,AZ,AX,A
VA_240,"Owl is to (A: Hoot, B: Night, C: Owlet) as Bear is to (X: Cave, Y: Cub, Z: Honey)",CZ,BZ,CY,AY,CX,C
VA_241,"Portugal is to (A: Port, B: Sea, C: Lisbon) as Russia is to (X: Cold, Y: Snow, Z: Moscow)",AZ,BZ,BY,CZ,AX,D
VA_242,"USA is to (A: Dollar, B: Flag, C: Washington) as India is to (X: Hot, Y: Delhi, Z: Spicy)",BX,CZ,AY,CY,CX,D
VA_243,"Butcher is to (A: Shop, B: Cleaver, C: Meat) as Lumberjack is to (X: Axe, Y: Forest, Z: Tree)",BX,CY,BY,CX,BZ,A
VA_244,"Strong is to (A: Muscle, B: Weak, C: Power) as Full is to (X: Cup, Y: Drink, Z: Empty)",AY,CX,CZ,CY,BZ,E
VA_245,"Sweden is to (A: North, B: Ice, C: Stockholm) as UK is to (X: London, Y: Tea, Z: Queen)",CY,CX,BY,AY,CZ,B
VA_246,"Ruler is to (A: Ounces, B: Tail, C: Length) as Trundle Wheel is to (X: Roll, Y: Long, Z: Distance)",BZ,BY,CY,CZ,AY,D
VA_247,"Bee is to (A: Buzz, B: Hive, C: Honey) as Fish is to (X: Swim, Y: Fin, Z: Water)",AZ,CX,BZ,AX,BY,C
VA_248,"UK is to (A: Queen, B: London, C: Tea) as Egypt is to (X: Nile, Y: Pyramid, Z: Cairo)",CY,BZ,AY,AX,CX,B
VA_249,"Horse is to (A: Ride, B: Stable, C: Foal) as Lion is to (X: Mane, Y: Roar, Z: Cub)",AY,CY,BY,BX,CZ,E
VA_250,"Squirrel is to (A: Drey, B: Nut, C: Tree) as Cow is to (X: Milk, Y: Field, Z: Barn)",BZ,CY,AX,AZ,CZ,D
VA_251,"Hygrometer is to (A: Damp, B: Dry, C: Humidity) as Balance is to (X: Heavy, Y: Mass, Z: Stone)",BX,AY,CY,AX,CZ,C
VA_252,"Astronomer is to (A: Space, B: Star, C: Telescope) as Blacksmith is to (X: Iron, Y: Anvil, Z: Fire)",AX,AY,BY,CX,CY,E
VA_253,"Ireland is to (A: Island, B: Dublin, C: Green) as Germany is to (X: Cars, Y: Beer, Z: Berlin)",BY,CZ,BZ,CY,BX,C
VA_254,"Lion is to (A: Roar, B: Cub, C: Mane) as Eagle is to (X: Prey, Y: Eaglet, Z: Soar)",AX,CZ,BX,AZ,BY,E
VA_255,"Speedometer is to (A: Fast, B: Speed, C: Car) as Thermometer is to (X: Heat, Y: Mercury, Z: Temperature)",CY,BZ,AX,CX,CZ,B
VA_256,"Artist is to (A: Paint, B: Canvas, C: Brush) as Blacksmith is to (X: Iron, Y: Anvil, Z: Fire)",BY,CX,CY,AY,BX,C
VA_257,"Dog is to (A: Bark, B: Kennel, C: Bone) as Bat is to (X: Dark, Y: Night, Z: Cave)",BZ,CX,CZ,BX,AY,A
VA_258,"Australia is to (A: Canberra, B: Beach, C: Kangaroo) as Norway is to (X: Ship, Y: Oslo, Z: Fjord)",AX,CX,AY,AZ,BZ,C
VA_259,"Canada is to (A: Leaf, B: Ottawa, C: Maple) as UK is to (X: Tea, Y: London, Z: Queen)",CZ,BY,AX,AZ,BX,B
VA_260,"Goat is to (A: Kid, B: Mountain, C: Climb) as Lion is to (X: Cub, Y: Roar, Z: Mane)",CY,AX,BY,AZ,BX,B
VA_261,"Sweet is to (A: Sugar, B: Sour, C: Candy) as Happy is to (X: Laugh, Y: Sad, Z: Smile)",CZ,CY,BY,BZ,AX,C
VA_262,"Eagle is to (A: Prey, B: Eaglet, C: Soar) as Bear is to (X: Cave, Y: Honey, Z: Cub)",CY,BY,AY,BZ,CX,D
VA_263,"Hard is to (A: Difficult, B: Rock, C: Soft) as Sweet is to (X: Sour, Y: Sugar, Z: Candy)",AZ,CZ,CX,AY,AX,C
VA_264,"Turkey is to (A: East, B: Kebab, C: Ankara) as Ireland is to (X: Island, Y: Green, Z: Dublin)",AY,CZ,BY,CX,BZ,B
VA_265,"Sheep is to (A: Lamb, B: Ba, C: Wool) as Frog is to (X: Green, Y: Pond, Z: Tadpole)",AZ,AY,CX,CY,BX,A
VA_266,"Early is to (A: Clock, B: Late, C: Time) as Thick is to (X: Skinny, Y: Thin, Z: Fat)",BZ,BY,AX,CX,CY,B
VA_267,"Sheep is to (A: Ba, B: Wool, C: Lamb) as Elephant is to (X: Calf, Y: Grey, Z: Trunk)",CZ,BZ,AZ,AX,CX,E
VA_268,"Portugal is to (A: Lisbon, B: Sea, C: Port) as France is to (X: Paris, Y: Europe, Z: Wine)",CY,AX,AY,BZ,AZ,B
VA_269,"Thick is to (A: Fat, B: Skinny, C: Thin) as Start is to (X: Finish, Y: Begin, Z: End)",BY,CX,CY,AZ,AY,B
VA_270,"Blacksmith is to (A: Anvil, B: Iron, C: Fire) as Photographer is to (X: Photo, Y: Camera, Z: Lens)",AY,BY,CX,AZ,BX,A
VA_271,"Rain Gauge is to (A: Water, B: Rainfall, C: Wet) as Hygrometer is to (X: Dry, Y: Damp, Z: Humidity)",AZ,CY,BY,BZ,CX,D
VA_272,"Rough is to (A: Paper, B: Sand, C: Smooth) as Strong is to (X: Muscle, Y: Power, Z: Weak)",AY,AX,AZ,BX,CZ,E
VA_273,"Carpenter is to (A: Wood, B: Build, C: Saw) as Surgeon is to (X: Doctor, Y: Nurse, Z: Scalpel)",AX,CX,BY,CZ,BX,D
VA_274,"Odometer is to (A: Speed, B: Distance, C: Car) as Stopwatch is to (X: Fast, Y: Race, Z: Time)",AZ,BY,BZ,AX,CZ,C
VA_275,"Egypt is to (A: Nile, B: Pyramid, C: Cairo) as Germany is to (X: Beer, Y: Cars, Z: Berlin)",AX,BY,BZ,CY,CZ,E
VA_276,"Thermometer is to (A: Heat, B: Mercury, C: Temperature) as Hygrometer is to (X: Humidity, Y: Damp, Z: Dry)",AZ,CX,BX,BY,CZ,B
VA_277,"Ruler is to (A: Ounces, B: Tail, C: Length) as Compass is to (X: Needle, Y: North, Z: Direction)",BY,CZ,BZ,CY,CX,B
VA_278,"Greece is to (A: Athens, B: Ancient, C: Gods) as China is to (X: Rice, Y: Beijing, Z: Wall)",AY,CZ,BZ,BY,CY,A
VA_279,"Fox is to (A: Red, B: Earth, C: Tail) as Badger is to (X: Sett, Y: Black, Z: White)",CZ,AZ,BX,AY,AX,C
VA_280,"Young is to (A: Old, B: Age, C: Years) as Hot is to (X: Sun, Y: Cold, Z: Warm)",BZ,AY,AX,AZ,BX,B
VA_281,"Carpenter is to (A: Wood, B: Saw, C: Build) as Tailor is to (X: Cloth, Y: Sew, Z: Needle)",CY,BY,AY,CZ,BZ,E
VA_282,"Ruler is to (A: Length, B: Ounces, C: Tail) as Tape Measure is to (X: Builders, Y: Inches, Z: Length)",BX,BZ,AZ,AX,CX,C
VA_283,"Egypt is to (A: Nile, B: Pyramid, C: Cairo) as Norway is to (X: Fjord, Y: Oslo, Z: Ship)",BX,BY,CX,CY,BZ,D
VA_284,"Germany is to (A: Cars, B: Berlin, C: Beer) as Spain is to (X: Bull, Y: Madrid, Z: Sun)",AY,BY,CX,AZ,BZ,B
VA_285,"Thermometer is to (A: Temperature, B: Mercury, C: Heat) as Scales is to (X: Weight, Y: Fins, Z: Pounds)",AX,CY,BZ,AY,CZ,A
VA_286,"Writer is to (A: Pen, B: Read, C: Book) as Gardener is to (X: Soil, Y: Spade, Z: Plant)",AZ,BZ,BX,AY,CX,D
VA_287,"Sweet is to (A: Candy, B: Sour, C: Sugar) as Strong is to (X: Weak, Y: Power, Z: Muscle)",CX,BX,CZ,AX,AZ,B
VA_288,"Protractor is to (A: Angle, B: Degrees, C: Turn) as Compass is to (X: Needle, Y: Direction, Z: North)",AZ,BX,AY,BY,CY,C
VA_289,"Sundial is to (A: Shadow, B: Sun, C: Time) as Altimeter is to (X: Fly, Y: Height, Z: Plane)",AZ,AX,BX,CY,AY,D
VA_290,"Odometer is to (A: Distance, B: Speed, C: Car) as Scales is to (X: Fins, Y: Weight, Z: Pounds)",BY,CZ,AZ,CX,AY,E
VA_291,"Tape Measure is to (A: Builders, B: Length, C: Inches) as Balance is to (X: Stone, Y: Heavy, Z: Mass)",BX,BY,CZ,AY,BZ,E
VA_292,"Tape Measure is to (A: Builders, B: Length, C: Inches) as Ruler is to (X: Ounces, Y: Tail, Z: Length)",AZ,BX,AX,BZ,CZ,D
VA_293,"Barometer is to (A: Pressure, B: Rain, C: Air) as Altimeter is to (X: Height, Y: Fly, Z: Plane)",CZ,AZ,BY,BZ,AX,E
VA_294,"Germany is to (A: Berlin, B: Cars, C: Beer) as Egypt is to (X: Cairo, Y: Pyramid, Z: Nile)",CZ,AZ,CX,BX,AX,E
VA_295,"Barometer is to (A: Air, B: Rain, C: Pressure) as Trundle Wheel is to (X: Long, Y: Roll, Z: Distance)",CZ,BX,AX,BY,AY,A
VA_296,"Scales is to (A: Pounds, B: Weight, C: Fins) as Thermometer is to (X: Temperature, Y: Mercury, Z: Heat)",CZ,BX,AY,BZ,BY,B
VA_297,"Speedometer is to (A: Fast, B: Speed, C: Car) as Rain Gauge is to (X: Water, Y: Rainfall, Z: Wet)",BZ,CY,AZ,BY,AX,D
VA_298,"Owl is to (A: Owlet, B: Hoot, C: Night) as Cat is to (X: Fur, Y: Kitten, Z: Purr)",AY,AX,AZ,BZ,CZ,A
VA_299,"Chicken is to (A: Feather, B: Egg, C: Coop) as Wasp is to (X: Yellow, Y: Nest, Z: Sting)",CY,BX,CX,AZ,AY,A
VA_300,"Ruler is to (A: Tail, B: Length, C: Ounces) as Clock is to (X: Hands, Y: Time, Z: Face)",BY,CX,AX,AY,AZ,A
VA_301,"Fisherman is to (A: Boat, B: Sea, C: Net) as Gardener is to (X: Soil, Y: Plant, Z: Spade)",BX,BY,CZ,BZ,AX,C
VA_302,"Farmer is to (A: Plough, B: Crop, C: Field) as Butcher is to (X: Meat, Y: Cleaver, Z: Shop)",CY,BZ,CZ,AY,CX,D
VA_303,"Farmer is to (A: Field, B: Crop, C: Plough) as Teacher is to (X: School, Y: Learn, Z: Whiteboard)",AZ,BX,CZ,AY,BY,C
VA_304,"Thick is to (A: Fat, B: Thin, C: Skinny) as Full is to (X: Empty, Y: Drink, Z: Cup)",CX,AY,BX,BZ,CY,C
VA_305,"Lion is to (A: Cub, B: Mane, C: Roar) as Cow is to (X: Farm, Y: Calf, Z: Milk)",AZ,BY,BZ,AY,AX,D
VA_306,"Squirrel is to (A: Drey, B: Nut, C: Tree) as Termite is to (X: Mound, Y: Eat, Z: Wood)",AX,CY,CZ,AZ,BY,A
VA_307,"Fish is to (A: Swim, B: Water, C: Fin) as Lion is to (X: Roar, Y: Den, Z: King)",BZ,CX,BY,AZ,CY,C
VA_308,"Termite is to (A: Eat, B: Mound, C: Wood) as Cow is to (X: Barn, Y: Milk, Z: Field)",BY,CZ,CY,BX,AX,D
VA_309,"Odometer is to (A: Distance, B: Car, C: Speed) as Seismograph is to (X: Shake, Y: Earthquake, Z: Ground)",BZ,AX,AY,AZ,CY,C
VA_310,"Thick is to (A: Thin, B: Fat, C: Skinny) as Fast is to (X: Quick, Y: Run, Z: Slow)",CY,BZ,CZ,BX,AZ,E
VA_311,"Sheep is to (A: Wool, B: Lamb, C: Ba) as Horse is to (X: Foal, Y: Stable, Z: Ride)",BZ,AZ,BX,CY,BY,C
VA_312,"Fish is to (A: Water, B: Fin, C: Swim) as Horse is to (X: Hay, Y: Stable, Z: Ride)",AX,BX,CX,AY,BY,D
VA_313,"Rabbit is to (A: Carrot, B: Hop, C: Burrow) as Badger is to (X: Black, Y: White, Z: Sett)",BZ,AZ,CZ,AY,CY,C
VA_314,"Sharp is to (A: Blunt, B: Cut, C: Knife) as Early is to (X: Clock, Y: Time, Z: Late)",CY,AZ,CZ,CX,BZ,B
VA_315,"Wide is to (A: Big, B: Road, C: Narrow) as Rough is to (X: Sand, Y: Smooth, Z: Paper)",CZ,AY,BZ,BY,CY,E
VA_316,"Speedometer is to (A: Fast, B: Speed, C: Car) as Protractor is to (X: Degrees, Y: Angle, Z: Turn)",CY,BY,BX,AY,AX,B
VA_317,"Lion is to (A: King, B: Roar, C: Den) as Squirrel is to (X: Tree, Y: Drey, Z: Nut)",CY,AZ,AY,BY,BX,A
VA_318,"Rough is to (A: Sand, B: Paper, C: Smooth) as Happy is to (X: Laugh, Y: Smile, Z: Sad)",CZ,BZ,CX,AY,AX,A
VA_319,"Teacher is to (A: School, B: Learn, C: Whiteboard) as Chef is to (X: Knife, Y: Cook, Z: Food)",BZ,BY,AY,CX,CY,D
VA_320,"Photographer is to (A: Lens, B: Photo, C: Camera) as Carpenter is to (X: Saw, Y: Build, Z: Wood)",CZ,CX,CY,AZ,BX,B
VA_321,"Mechanic is to (A: Spanner, B: Car, C: Fix) as Carpenter is to (X: Saw, Y: Build, Z: Wood)",CZ,AY,AX,CY,BX,C
VA_322,"Rough is to (A: Smooth, B: Sand, C: Paper) as Top is to (X: Down, Y: Up, Z: Bottom)",BX,CY,AZ,AY,CX,C
VA_323,"Light is to (A: Sun, B: Lamp, C: Dark) as Hard is to (X: Rock, Y: Soft, Z: Difficult)",BY,CX,CZ,AZ,CY,E
VA_324,"Spain is to (A: Madrid, B: Sun, C: Bull) as Italy is to (X: Rome, Y: Pasta, Z: Pizza)",BZ,AX,CX,BY,CZ,B
VA_325,"Balance is to (A: Stone, B: Heavy, C: Mass) as Hygrometer is to (X: Humidity, Y: Dry, Z: Damp)",CZ,AZ,CX,AY,CY,C
VA_326,"Lumberjack is to (A: Axe, B: Tree, C: Forest) as Butcher is to (X: Meat, Y: Shop, Z: Cleaver)",AZ,BX,CX,CZ,BZ,A
VA_327,"Rough is to (A: Paper, B: Smooth, C: Sand) as High is to (X: Tall, Y: Low, Z: Sky)",CY,AY,BX,BY,BZ,D
VA_328,"Altimeter is to (A: Fly, B: Height, C: Plane) as Compass is to (X: North, Y: Direction, Z: Needle)",BY,CX,AY,AX,BZ,A
VA_329,"Ireland is to (A: Island, B: Dublin, C: Green) as Norway is to (X: Fjord, Y: Oslo, Z: Ship)",BY,CZ,CY,AY,AX,A
VA_330,"Cat is to (A: Kitten, B: Purr, C: Fur) as Frog is to (X: Tadpole, Y: Pond, Z: Green)",CX,CZ,BX,AZ,AX,E